id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1445716377671651340,1445716377671651340,2021-10-06 13:43:39 CEST,2021-10-06,13:43:39,+0200,716367503346311168,myredcarpetita,My Red Carpet,,📞 Cose meravigliose con #JakeGyllenhaal da vedere su Netflix: #TheGuilty. Ce ne parla la nostra @clea_pov  https://t.co/HKOdBBHQ7A,it,"[{'screen_name': 'clea_pov', 'name': 'clea🎈', 'id': '1216056686986899457'}]",['https://myredcarpet.eu/2021/10/the-guilty-recensione-del-film-con-jake-gyllenhaal/'],[],0,0,2,"['jakegyllenhaal', 'theguilty']",[],https://twitter.com/myredcarpetITA/status/1445716377671651340,False,,0,,,,,,,,[],,,,
1445713724451422210,1445713236850929673,2021-10-06 13:33:06 CEST,2021-10-06,13:33:06,+0200,202481264,gormadeekab,แม่ียน้องหลุน,,อีกประโยคนึงที่ชอบ อันนี้ประโยคต้นเรื่องเลย พอดูจบแล้วมาอ่านประโยคนี้อีกครั้งก็รู้สึกอิมแพคดี  (‘และความจริงจะปลดปล่อยท่านเป็นอิสระ’ ยอห์น 8:32)  #TheGuilty #TheGuiltynetflix,th,[],[],[],0,1,0,"['theguilty', 'theguiltynetflix']",[],https://twitter.com/gormadeekab/status/1445713724451422210,False,,0,,,,,,,,[],,,,
1445713236850929673,1445713236850929673,2021-10-06 13:31:10 CEST,2021-10-06,13:31:10,+0200,202481264,gormadeekab,แม่ียน้องหลุน,,"รีวิว #TheGuilty 7/10 ทั้งเรื่องไม่มีตัวละครน่ารำคาณเลย เพราะความน่ารำคาณไปรวมอยู่ที่พระเอกหมดแล้ว55555 แต่พี่เจคหล่อค่ะ ให้อภัยก็ได้ จริงๆดูแค่การแสดงกับหน้าพี่เจคก็คุ้มแล้วค่ะเรื่องนี้ แต่ดูจบแล้วก็ได้ข้อคิดดีๆอยู่  คนที่สิ้นหวังช่วยคนที่สิ้นหวังไว้ได้ - The Guilty, 2021",th,[],[],[],1,0,1,['theguilty'],[],https://twitter.com/gormadeekab/status/1445713236850929673,False,,0,,,,,,,,[],,,,
1445704370322956294,1445704370322956294,2021-10-06 12:55:56 CEST,2021-10-06,12:55:56,+0200,4906260441,aysha__tr,Aysha__tr,,Broken people save broken people #TheGuilty,en,[],[],[],0,1,1,['theguilty'],[],https://twitter.com/aysha__tr/status/1445704370322956294,False,,0,,,,,,,,[],,,,
1445702403953545223,1445702403953545223,2021-10-06 12:48:07 CEST,2021-10-06,12:48:07,+0200,4906260441,aysha__tr,Aysha__tr,,الفيلم رهيييييب 👌🏻🔥 #TheGuilty  https://t.co/QMXaHSJhub,ar,[],[],['https://pbs.twimg.com/media/FBAqquIVgAgIYXC.jpg'],0,0,0,['theguilty'],[],https://twitter.com/aysha__tr/status/1445702403953545223,False,,1,https://pbs.twimg.com/media/FBAqquIVgAgIYXC.jpg,,,,,,,[],,,,
1445702396617768972,1445702396617768972,2021-10-06 12:48:05 CEST,2021-10-06,12:48:05,+0200,75538232,glenfalkenstein,Glen Falkenstein,,Where we fight about The Guilty (2021) and The Guilty (2018) - Film Fight Club @FilmFightClubAu Wednesdays 7:30PM on 2SER @ChrisDanEvans @6thrat + subscribe to the podcast on iTunes &amp; Spotify! #TheGuilty  https://t.co/vCtdnmFw4W,en,"[{'screen_name': 'filmfightclubau', 'name': 'film fight club', 'id': '1245214045432475649'}, {'screen_name': 'chrisdanevans', 'name': 'chris evans', 'id': '945653441724014592'}, {'screen_name': '6thrat', 'name': 'virat nehru विराट وراٹ', 'id': '730330285'}]",['https://falkenscreen.com/2021/10/06/film-fight-club-s5e37-the-guilty/'],[],0,0,0,['theguilty'],[],https://twitter.com/GlenFalkenstein/status/1445702396617768972,False,,0,,,,,,,,[],,,,
1445702326732296201,1445702326732296201,2021-10-06 12:47:49 CEST,2021-10-06,12:47:49,+0200,145583374,suburbia666,Edwin Siongko,,"#TheGuilty is a lean and mean one-man show, confined space thriller held together by Jake Gyllenhaal's captivating central performance, even if the overall result only proves once again the inferiority of American remakes compared to its foreign language original. 6.5/10.  https://t.co/ftpOjmSIF0",en,[],[],['https://pbs.twimg.com/media/FBAqmsVVgAgZZQL.jpg'],0,0,0,['theguilty'],[],https://twitter.com/suburbia666/status/1445702326732296201,False,,1,https://pbs.twimg.com/media/FBAqmsVVgAgZZQL.jpg,,,,,,,[],,,,
1445698852158197762,1445698852158197762,2021-10-06 12:34:00 CEST,2021-10-06,12:34:00,+0200,139947033,monkey1119,🐵モンキー🐵,,気性が荒いジェイク。 #Netflix 映画「#THEGUILTY/ギルティ」感想ネタバレあり解説　リメイク版はジェイクが顔芸しすぎ。  https://t.co/tEFsiL6FAq,ja,[],['https://www.monkey1119.com/entry/guilty-netflix'],[],0,0,1,"['netflix', 'theguilty']",[],https://twitter.com/monkey1119/status/1445698852158197762,False,,0,,,,,,,,[],,,,
1445698805882494979,1445698805882494979,2021-10-06 12:33:49 CEST,2021-10-06,12:33:49,+0200,899589690566656000,venacavatoapex,I f/ckin love you with my,,#TheGuilty BAGUS! Intense 1.5jam. Plot twist boljug. Semua org muji acting Gylenhal krn litereli film isinya dia telponan DOANG d dalem ruang operator. Tapi yg bikin gw impressed adalah voice actorsnya. 100/10. Bs bayangin apa yg terjadi cm dari phone call mreka keren bgt sumpah,in,[],[],[],0,0,0,['theguilty'],[],https://twitter.com/venacavatoapex/status/1445698805882494979,False,,0,,,,,,,,[],,,,
1445695409163177990,1445695409163177990,2021-10-06 12:20:19 CEST,2021-10-06,12:20:19,+0200,37711860,middlesoul_poet,I'M MIDDLESOUL ✍🏾🔌☎️🐢,,Did you see the movie “The Guilty” ? #TheGuilty #NetFlix #movereview,en,[],[],[],0,0,0,"['theguilty', 'netflix', 'movereview']",[],https://twitter.com/MIDDLESOUL_POET/status/1445695409163177990,False,,0,,,,,,,,[],,,,
